painting_id,motif,weight
painting::Artists2/Bartolome Esteban Murillo/The Holy Family.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/Flight Into Egypt 1660.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/Adoration Of The Magi 1660.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/Holy Family With The Infant Saint John 1655.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/The Holy Family With The Little Bird.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/The Flight Into Egypt 1650.jpg,Holy-Family,1
painting::Artists2/Bartolome Esteban Murillo/The Adoration Of The Shepherds.jpg,Holy-Family,1
painting::Artists2/Rembrandt/Holy Family 1640.jpg,Holy-Family,1
painting::Artists2/Rembrandt/The Flight Into Egypt A Night Piece 1651.jpg,Holy-Family,1
painting::Artists2/Rembrandt/The Flight Into Egypt.jpg,Holy-Family,1
painting::Artists2/Rembrandt/The Flight Into Egypt Crossing A Brook 1654.jpg,Holy-Family,1
painting::Artists2/Rembrandt/Holy Family With A Curtain 1646.jpg,Holy-Family,1
painting::Artists2/Rembrandt/Holy Family 1634.jpg,Holy-Family,1
painting::Artists2/Rembrandt/The Flight Into Egypt 1630.jpg,Holy-Family,1
painting::Artists2/Rembrandt/The Flight Into Egypt A Sketch 1627.jpg,Holy-Family,1
painting::Artists2/Francisco De Zurbaran/Flight Into Egypt.jpg,Holy-Family,1
painting::Artists2/Francisco De Zurbaran/Rest On The Flight To Egypt 1659.jpg,Holy-Family,1
painting::Artists2/Le Nain Brothers/Rest Of The Holy Family.jpg,Holy-Family,1
painting::Artists2/Jusepe De Ribera/The Holy Family With St Catherine 1648.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/The Holy Family With St Anne The Young Baptist And His Parents.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/The Holy Family With Characters And Animals In A Boat 1652.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/The Flight Into Egypt 1641.jpg,Holy-Family,1
painting::Artists2/Nicolas Poussin/The Flight Into Egypt 1657.jpg,Holy-Family,1
painting::Artists2/Nicolas Poussin/Holy Family On The Steps.jpg,Holy-Family,1
painting::Artists2/Jusepe De Ribera/The Holy Family 1639.jpg,Holy-Family,1
painting::Artists2/Jusepe De Ribera/Holy Family With St Bruno The Carthusian Monks Saints Who Left St Bernard Of Siena St.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/The Holy Family And Child St John The Baptist.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/The Return From Egypt Of The Holy Family 1616.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/Return Of The Holy Family From Egypt.jpg,Holy-Family,1
painting::Artists2/Jacob Jordaens/Holy Family With Elizabeth And Child John The Baptist 1615.jpg,Holy-Family,1
painting::Artists2/Jacques Stella/The Marriage Of The Virgin.jpg,Holy-Family,1
painting::Artists2/Pietro Da Cortona/Holy Family Resting On The Flight To Egypt.jpg,Holy-Family,1
painting::Artists2/Guido Reni/Holy Family 1642.jpg,Holy-Family,1
painting::Artists2/Caravaggio/Holy Family With St John The Baptist.jpg,Holy-Family,1
painting::Artists2/Bernardo Strozzi/Holy Family With St John Baptist 1630.jpg,Holy-Family,1
painting::Artists2/Caravaggio/Rest On The Flight Into Egypt.jpg,Holy-Family,1
painting::Artists2/Bernardo Strozzi/Holy Family With St John The Baptist.jpg,Holy-Family,1
painting::Artists2/Annibale Carracci/Rest On Flight Into Egypt.jpg,Holy-Family,1
painting::Artists2/Annibale Carracci/The Flight Into Egypt.jpg,Holy-Family,1
painting::Artists2/Agostino Carracci/The Holy Family With Sts Anthony Abbot Catherine And The Infant St John 1582.jpg,Holy-Family,1
painting::Artists2/Gerrit Dou/Woman Peeling Carrot.jpg,fruits-and-vegetables,1
painting::Artists2/Gerrit Dou/Woman Peeling Carrot.jpg,food-and-beverages,1
painting::Artists2/Judith Leyster/Still Life.jpg,fruits-and-vegetables,1
painting::Artists2/Gerrit Dou/Girl Chopping Onions.jpg,fruits-and-vegetables,1
painting::Artists2/Gerrit Dou/Woman Pouring Water Into A Jar.jpg,fruits-and-vegetables,1
painting::Artists2/Francisco De Zurbaran/Still Life With Dish Of Quince 1664.jpg,fruits-and-vegetables,1
painting::Artists2/Francisco De Zurbaran/Still Life 1633.jpg,fruits-and-vegetables,1
painting::Artists2/Jacob Jordaens/Servant With A Fruit Basket And A Pair Of Lovers.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Venison Dealers.jpg,fruits-and-vegetables,1
painting::Artists2/Caravaggio/Not Identified 1.jpg,fruits-and-vegetables,1
painting::Artists2/Caravaggio/Still Life With Flowers And Fruit 1601.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With A Dog And Her Puppies.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With Fruit Dead Game Vegetables A Live Monkey Squirrel And Cat.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Large Still Life With A Lady And Parrot.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Grapes Peaches And Quinces In A Niche.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Grapes In A Basket And Roses In A Vase.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Flowers Fruits And Vegetables.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Three Monkeys Stealing Fruit.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life Of Game And Shellfish.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/A Monkey Among Fruit.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life Of Fruit In A Basket.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life 1639.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Fruit Seller.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With A Basket Of Fruit.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Cook With Food.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Fruit And Vegetable Market.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Hals/Fruit And Vegetable Seller 1630.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Hals/A Kitchen Interior With A Maid And A Lady Preparing Game 1630.jpg,fruits-and-vegetables,1
painting::Artists2/Caravaggio/Basket Of Fruit 1596 1.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With Fruit Basket And Game.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With Crab Poultry And Fruit 1620.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Fruits In A Bowl On A Red Tablecloth.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/A Banquet Piece.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/A Fruit Stall 1.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/A Fruit Stall.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life 1.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life With Dead Game Fruits And Vegetables In A Market.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Still Life 1613.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Philomenes Recognized By The Old Woman.jpg,fruits-and-vegetables,1
painting::Artists2/Frans Snyders/Vegetable Still Life.jpg,fruits-and-vegetables,1
painting::Artists2/Gerrit Dou/Old Woman Cutting Bread.jpg,food-and-beverages,1
painting::Artists2/Gerrit Dou/Woman Pouring Water Into A Jar.jpg,food-and-beverages,1
painting::Artists2/David Teniers The Younger/Kitchen 1644.jpg,food-and-beverages,1
painting::Artists2/Francisco De Zurbaran/Still Life 1633.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Venison Dealers.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With A Dog And Her Puppies.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With Fruit Dead Game Vegetables A Live Monkey Squirrel And Cat.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Large Still Life With A Lady And Parrot.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Grapes Peaches And Quinces In A Niche.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Grapes In A Basket And Roses In A Vase.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Flowers Fruits And Vegetables.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Hunting Still Life.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Three Monkeys Stealing Fruit.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life Of Game And Shellfish.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/A Monkey Among Fruit.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life Of Fruit In A Basket.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life 1639.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Fruit Seller.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With A Basket Of Fruit.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Cook With Food.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Fruit And Vegetable Market.jpg,food-and-beverages,1
painting::Artists2/Frans Hals/A Kitchen Interior With A Maid And A Lady Preparing Game 1630.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With Fruit Basket And Game.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With Crab Poultry And Fruit 1620.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Fruits In A Bowl On A Red Tablecloth.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/A Banquet Piece.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Game Stall.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/A Fruit Stall 1.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/A Fruit Stall.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life 1.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life With Dead Game Fruits And Vegetables In A Market.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Still Life 1613.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Philomenes Recognized By The Old Woman.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Kitchen Still Life 1610.jpg,food-and-beverages,1
painting::Artists2/Frans Snyders/Vegetable Still Life.jpg,food-and-beverages,1
painting::Artists2/Theodoor Van Thulden/Venus And Adonis.jpg,Aphrodite/Venus,1
painting::Artists2/Anthony Van Dyck/Venus Asking Vulcan For The Armour Of Aeneas 1632.jpg,Aphrodite/Venus,1
painting::Artists2/Diego Velazquez/The Rokeby Venus 1648.jpg,Aphrodite/Venus,1
painting::Artists2/Le Nain Brothers/Venus In Vulcan S Forge 1641.jpg,Aphrodite/Venus,1
painting::Artists2/Jacob Jordaens/Levade Performed Under The Auspices Of Mars And In The Presence Of Mercury Venus And A Squire 1645.jpg,Aphrodite/Venus,1
painting::Artists2/Jusepe De Ribera/Venus Und Adonis 1637.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Venus Presenting Arms To Aeneas 1639.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Sleeping Venus And Cupid.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Mars And Venus 1628.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Sleeping Venus Surprised By Satyr 1626.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Venus Weeping Over Adonis.jpg,Aphrodite/Venus,1
painting::Artists2/Nicolas Poussin/Venus And Adonis.jpg,Aphrodite/Venus,1
painting::Artists2/Pietro Da Cortona/Venus Appearing To Aeneas As A Huntress.jpg,Aphrodite/Venus,1
painting::Artists2/Guido Reni/Reclining Venus With Cupid.jpg,Aphrodite/Venus,1
painting::Artists2/Guido Reni/The Toilet Of Venus 1623.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Venus Inebriated By A Satyr La Nuda.jpg,Aphrodite/Venus,1
painting::Artists2/Agostino Carracci/Venus Genitrice.jpg,Aphrodite/Venus,1
painting::Artists2/Agostino Carracci/Mars And Venus.jpg,Aphrodite/Venus,1
painting::Artists2/Agostino Carracci/Venus And Mars 1600.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Venus And Anchises.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Landscape With The Toilet Of Venus 1609.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Sleeping Venus.jpg,Aphrodite/Venus,1
painting::Artists2/Agostino Carracci/Venus Punishing Profane Love 1595.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Venus Adonis And Cupid 1590.jpg,Aphrodite/Venus,1
painting::Artists2/Annibale Carracci/Venus With A Satyr And Cupids.jpg,Aphrodite/Venus,1
painting::Artists2/Rembrandt/King David At Prayer 1652.jpg,David,1
painting::Artists2/Rembrandt/David And Uriah 1665.jpg,David,1
painting::Artists2/Rembrandt/David And Jonathan 1642.jpg,David,1
painting::Artists2/Rembrandt/David Playing The Harp To Saul.jpg,David,1
painting::Artists2/Gian Lorenzo Bernini/David With The Head Of Goliath.jpg,David,1
painting::Artists2/Gian Lorenzo Bernini/David 1624.jpg,David,1
painting::Artists2/Nicolas Poussin/The Triumph Of David.jpg,David,1
painting::Artists2/Caravaggio/David With The Head Of Goliath 1610.jpg,David,1
painting::Artists2/Caravaggio/David And Goliath.jpg,David,1
painting::Artists2/Guido Reni/David 1620.jpg,David,1
painting::Artists2/Bernardo Strozzi/David With The Head Of Goliath.jpg,David,1
painting::Artists2/Bernardo Strozzi/David With The Head Of Goliath 1635.jpg,David,1
painting::Artists2/Guido Reni/David And Goliath 1610.jpg,David,1
painting::Artists2/Guido Reni/David With The Head Of Goliath 1606.jpg,David,1
painting::Artists2/Guido Reni/David With The Head Of Goliath.jpg,David,1
painting::Artists2/David Teniers The Younger/An Interior Scene With Pots Barrels Baskets Onions And Cabbages With Boors Carousing In The.jpg,dishware-and-cutlery,1
painting::Artists2/Gerrit Dou/The Silver Ewer.jpg,dishware-and-cutlery,1
painting::Artists2/Gerrit Dou/Grace Before Meat.jpg,dishware-and-cutlery,1
painting::Artists2/Gerrit Dou/Old Woman Cutting Bread.jpg,dishware-and-cutlery,1
painting::Artists2/Gerrit Dou/A Sleeping Dog With Terracotta Pot 1650.jpg,dishware-and-cutlery,1
painting::Artists2/Francisco De Zurbaran/Still Life With Dish Of Quince 1664.jpg,dishware-and-cutlery,1
painting::Artists2/Francisco De Zurbaran/Still Life.jpg,dishware-and-cutlery,1
painting::Artists2/Francisco De Zurbaran/Still Life 1633.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Venison Dealers.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With A Dog And Her Puppies.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With Fruit Dead Game Vegetables A Live Monkey Squirrel And Cat.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Large Still Life With A Lady And Parrot.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Grapes Peaches And Quinces In A Niche.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Grapes In A Basket And Roses In A Vase.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Flowers Fruits And Vegetables.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Three Monkeys Stealing Fruit.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life Of Game And Shellfish.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/A Monkey Among Fruit.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life Of Fruit In A Basket.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life 1639.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Fruit Seller.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With A Basket Of Fruit.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Cook With Food.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Fruit And Vegetable Market.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Hals/A Kitchen Interior With A Maid And A Lady Preparing Game 1630.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With Fruit Basket And Game.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With Crab Poultry And Fruit 1620.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Fruits In A Bowl On A Red Tablecloth.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/A Banquet Piece.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Game Stall.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/A Fruit Stall 1.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/A Fruit Stall.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life 1.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life With Dead Game Fruits And Vegetables In A Market.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Still Life 1613.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Philomenes Recognized By The Old Woman.jpg,dishware-and-cutlery,1
painting::Artists2/Frans Snyders/Vegetable Still Life.jpg,dishware-and-cutlery,1
painting::Artists2/Anthony Van Dyck/Portrait Of Pieter Bruegel The Younger.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/Nicolaas Rockox.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/Sheet Of Studies 1635.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/St Mary S Church At Rye England 1634.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/Titian S Self Portrait With A Young.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/Self Portrait.jpg,designs-and-sketches,1
painting::Artists2/Anthony Van Dyck/Studies Of A Man0S Head.jpg,designs-and-sketches,1
painting::Artists2/Diego Velazquez/Head Of A Girl 1618.jpg,designs-and-sketches,1
painting::Artists2/Pietro Da Cortona/The Age Of Gold.jpg,designs-and-sketches,1
painting::Artists2/Pietro Da Cortona/Study For The Age Of Silver.jpg,designs-and-sketches,1
painting::Artists2/Pietro Da Cortona/Study For The Age Of Silver 1.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Triton.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Preparatory Drawing For Self Portrait On An Easel In A Workshop.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Nude Study.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Face A Woman Turned Towards The Right.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Atlante.jpg,designs-and-sketches,1
painting::Artists2/Annibale Carracci/Sheet Of Caricatures.jpg,designs-and-sketches,1
painting::Artists2/Diego Velazquez/Triumph Of Bacchus 1628.jpg,Bacchus/Dionysus,1
