node_id,node_type,label,degree
painting::Artists2/Jan Van Hemessen/Parable Of The Prodigal Son 1.jpg,painting,Parable Of The Prodigal Son 1,1
painting::Artists2/Jan Van Hemessen/Parable Of The Prodigal Son.jpg,painting,Parable Of The Prodigal Son,1
painting::Artists2/Jan Van Hemessen/The Prodigal Son 1536.jpg,painting,The Prodigal Son 1536,1
painting::Artists2/Jan Van Hemessen/Jesus Summons Matthew To Leave The Tax Office.jpg,painting,Jesus Summons Matthew To Leave The Tax Office,2
painting::Artists2/Pieter Bruegel The Elder/Philistine.jpg,painting,Philistine,1
painting::Artists2/Pieter Bruegel The Elder/Last Judgment.jpg,painting,Last Judgment,1
painting::Artists2/Pieter Bruegel The Elder/Lust 1558.jpg,painting,Lust 1558,3
motif::beasts-and-dragons,motif,beasts-and-dragons,22
painting::Artists2/Pieter Bruegel The Elder/Pride 1556.jpg,painting,Pride 1556,1
painting::Artists2/Pieter Bruegel The Elder/Jerome In The Desert.jpg,painting,Jerome In The Desert,1
painting::Artists2/Pieter Bruegel The Elder/Go Ye Into The Emmaus.jpg,painting,Go Ye Into The Emmaus,1
painting::Artists2/Pieter Bruegel The Elder/View Of Tivoli 1556.jpg,painting,View Of Tivoli 1556,2
painting::Artists2/Pieter Bruegel The Elder/The Ass In The School 1556.jpg,painting,The Ass In The School 1556,1
painting::Artists2/Pieter Bruegel The Elder/The Adoration Of The Kings.jpg,painting,The Adoration Of The Kings,3
painting::Artists2/Pieter Bruegel The Elder/Soldiers At Rest 1556.jpg,painting,Soldiers At Rest 1556,2
painting::Artists2/Pieter Bruegel The Elder/Crafty Bird Catcher 1556.jpg,painting,Crafty Bird Catcher 1556,1
painting::Artists2/Pieter Bruegel The Elder/Big Fishes Eat Small Fishes 1556.jpg,painting,Big Fishes Eat Small Fishes 1556,1
painting::Artists2/Pieter Bruegel The Elder/Alpine Landscape 1556.jpg,painting,Alpine Landscape 1556,1
painting::Artists2/Pieter Bruegel The Elder/Country Concerns 1552.jpg,painting,Country Concerns 1552,2
painting::Artists2/Pieter Bruegel The Elder/Landscape Of The Alps.jpg,painting,Landscape Of The Alps,1
painting::Artists2/Pieter Bruegel The Elder/Landscape With Christ Appearing To The Apostles At The Sea Of Tiberias 1553.jpg,painting,Landscape With Christ Appearing To The Apostles At The Sea Of Tiberias 1553,2
painting::Artists2/Mabuse/Descent From The Cross.jpg,painting,Descent From The Cross,3
painting::Artists2/Joachim Patinir/St Christopher Bearing The Christ Child.jpg,painting,St Christopher Bearing The Christ Child,4
motif::St.-Christopher,motif,St.-Christopher,15
painting::Artists2/Hans Baldung/Saint Catherine Of Alexandria.jpg,painting,Saint Catherine Of Alexandria,2
painting::Artists2/Albrecht Altdorfer/The Massacre Of The Innocents.jpg,painting,The Massacre Of The Innocents,2
painting::Artists2/Albrecht Altdorfer/Saint Peter.jpg,painting,Saint Peter,4
painting::Artists2/Hans Baldung/Holy Trinity.jpg,painting,Holy Trinity,1
painting::Artists2/Hans Baldung/Head Of Man.jpg,painting,Head Of Man,2
painting::Artists2/Hans Baldung/Grien In The Church St George Gutach Bleienbach.jpg,painting,Grien In The Church St George Gutach Bleienbach,3
painting::Artists2/Hans Baldung/Dagger Madonna.jpg,painting,Dagger Madonna,3
painting::Artists2/Hans Baldung/The Seven Ages Of Woman.jpg,painting,The Seven Ages Of Woman,2
painting::Artists2/Hans Baldung/Sleeping Groom And Sorceress 1544.jpg,painting,Sleeping Groom And Sorceress 1544,3
motif::horses,motif,horses,22
painting::Artists2/Hans Baldung/Artist 1544.jpg,painting,Artist 1544,2
painting::Artists2/Hans Baldung/Virgin Of The Vine Trellis.jpg,painting,Virgin Of The Vine Trellis,2
painting::Artists2/Hans Baldung/The Three Ages Of Man And Death 1543.jpg,painting,The Three Ages Of Man And Death 1543,3
painting::Artists2/Hans Baldung/Harmony Or The Three Graces 1543.jpg,painting,Harmony Or The Three Graces 1543,2
painting::Artists2/Hans Baldung/Portrait Of An Unknown Lady.jpg,painting,Portrait Of An Unknown Lady,1
painting::Artists2/Hans Baldung/Muscle Man Standing 1541.jpg,painting,Muscle Man Standing 1541,1
motif::male-nude,motif,male-nude,16
painting::Artists2/Hans Baldung/Virgin And Child 1540.jpg,painting,Virgin And Child 1540,2
painting::Artists2/Hans Baldung/Three Ages Of Man And Three Graces 1539.jpg,painting,Three Ages Of Man And Three Graces 1539,3
painting::Artists2/Hans Baldung/Christ As A Gardener Noli Me Tangere 1539.jpg,painting,Christ As A Gardener Noli Me Tangere 1539,3
painting::Artists2/Hans Baldung/Portrait Of Ambroise Volmar Keller 1538.jpg,painting,Portrait Of Ambroise Volmar Keller 1538,1
painting::Artists2/Hans Baldung/Hans Baldung Grien And John Rudalfinger 1534.jpg,painting,Hans Baldung Grien And John Rudalfinger 1534,2
painting::Artists2/Hans Baldung/Group Of Seven Wild Horses 1534.jpg,painting,Group Of Seven Wild Horses 1534,2
painting::Artists2/Hans Baldung/Madonna With The Parrots 1533.jpg,painting,Madonna With The Parrots 1533,2
painting::Artists2/Hans Baldung/The Creation Of The Men And Animals 1532.jpg,painting,The Creation Of The Men And Animals 1532,3
painting::Artists2/Mabuse/Venus And The Mirror.jpg,painting,Venus And The Mirror,2
painting::Artists2/Mabuse/Prince Hans Of Denmark Norway And Sweden.jpg,painting,Prince Hans Of Denmark Norway And Sweden,3
painting::Artists2/Mabuse/Portrait Of A Young Woman.jpg,painting,Portrait Of A Young Woman,1
painting::Artists2/Mabuse/Madonna And Child 2.jpg,painting,Madonna And Child 2,2
painting::Artists2/Mabuse/Madonna And Child.jpg,painting,Madonna And Child,2
painting::Artists2/Mabuse/Portrait Of Francisco De Los Cobos.jpg,painting,Portrait Of Francisco De Los Cobos,1
painting::Artists2/Mabuse/Portrait Of A Merchant.jpg,painting,Portrait Of A Merchant,1
painting::Artists2/Mabuse/Mary Magdalene.jpg,painting,Mary Magdalene,2
painting::Artists2/Mabuse/Madonna And Child Playing With The Veil 1.jpg,painting,Madonna And Child Playing With The Veil 1,2
painting::Artists2/Mabuse/A Young Princess Dorothea Of Denmark0.jpg,painting,A Young Princess Dorothea Of Denmark0,2
painting::Artists2/Mabuse/Portrait Of Baudoin Of Burgundy.jpg,painting,Portrait Of Baudoin Of Burgundy,1
painting::Artists2/Mabuse/The Virgin And Child 1527.jpg,painting,The Virgin And Child 1527,2
painting::Artists2/Mabuse/Madonna And Child 1527.jpg,painting,Madonna And Child 1527,2
painting::Artists2/Mabuse/Holy Family.jpg,painting,Holy Family,3
motif::Holy-Family,motif,Holy-Family,39
painting::Artists2/Mabuse/Deesis.jpg,painting,Deesis,5
painting::Artists2/Mabuse/Danaë 1527.jpg,painting,Danaë 1527,1
painting::Artists2/Mabuse/Adam And Eve In Paradise.jpg,painting,Adam And Eve In Paradise,5
motif::Eden,motif,Eden,26
painting::Artists2/Mabuse/A Man With A Rosary.jpg,painting,A Man With A Rosary,1
painting::Artists2/Mabuse/The Children Of King Christian Ii Of Denmark Norway And Sweden 1526.jpg,painting,The Children Of King Christian Ii Of Denmark Norway And Sweden 1526,2
painting::Artists2/Mabuse/Virgin And Child 1525.jpg,painting,Virgin And Child 1525,2
painting::Artists2/Mabuse/Virgin And Child.jpg,painting,Virgin And Child,2
painting::Artists2/Mabuse/The Mocking Of Christ The Man Of Sorrows.jpg,painting,The Mocking Of Christ The Man Of Sorrows,2
painting::Artists2/Mabuse/The High Council.jpg,painting,The High Council,1
painting::Artists2/Mabuse/Man Of Sorrow.jpg,painting,Man Of Sorrow,2
painting::Artists2/Mabuse/Adam And Eve 1525.jpg,painting,Adam And Eve 1525,5
painting::Artists2/Mabuse/Saint Luke Painting The Virgin.jpg,painting,Saint Luke Painting The Virgin,5
painting::Artists2/Mabuse/Portrait Of Christian Ii King Of Denmark.jpg,painting,Portrait Of Christian Ii King Of Denmark,2
painting::Artists2/Mabuse/Venus And Cupid 1521.jpg,painting,Venus And Cupid 1521,3
painting::Artists2/Mabuse/The Deposition.jpg,painting,The Deposition,2
painting::Artists2/Mabuse/Saint Luke Painting The Virgin 1.jpg,painting,Saint Luke Painting The Virgin 1,5
painting::Artists2/Mabuse/Madonna And Child With Cherries.jpg,painting,Madonna And Child With Cherries,2
painting::Artists2/Mabuse/Madonna And Child Playing With The Veil.jpg,painting,Madonna And Child Playing With The Veil,2
painting::Artists2/Mabuse/An Elderly Couple.jpg,painting,An Elderly Couple,1
motif::couples,motif,couples,32
painting::Artists2/Mabuse/Adam And Eve 1.jpg,painting,Adam And Eve 1,5
painting::Artists2/Mabuse/Portrait Of Floris Van Egmond 1519.jpg,painting,Portrait Of Floris Van Egmond 1519,1
painting::Artists2/Mabuse/The Metamorphosis Of Hermaphrodite And Salmacis.jpg,painting,The Metamorphosis Of Hermaphrodite And Salmacis,1
painting::Artists2/Mabuse/The Carondelet Diptych Jean Carondelet Left Panel Virgin And Child Right Panel 1517.jpg,painting,The Carondelet Diptych Jean Carondelet Left Panel Virgin And Child Right Panel 1517,3
painting::Artists2/Albrecht Altdorfer/Landscape.jpg,painting,Landscape,2
painting::Artists2/Albrecht Altdorfer/Friedrich Der Siegreiche.jpg,painting,Friedrich Der Siegreiche,1
painting::Artists2/Albrecht Altdorfer/Crusade.jpg,painting,Crusade,1
painting::Artists2/Albrecht Altdorfer/Ascension Christ.jpg,painting,Ascension Christ,2
painting::Artists2/Albrecht Altdorfer/Lot And His Daughter 1537.jpg,painting,Lot And His Daughter 1537,2
painting::Artists2/Albrecht Altdorfer/The Adoration Of The Magi 1535.jpg,painting,The Adoration Of The Magi 1535,2
painting::Artists2/Albrecht Altdorfer/The Pride Of The Beggar Sitting On The Train 1531.jpg,painting,The Pride Of The Beggar Sitting On The Train 1531,1
painting::Artists2/Albrecht Altdorfer/Mary With Child 1531.jpg,painting,Mary With Child 1531,2
painting::Artists2/Albrecht Altdorfer/The Martyrdom Of Saint Florian.jpg,painting,The Martyrdom Of Saint Florian,2
painting::Artists2/Albrecht Altdorfer/The Departure Of Saint Florain.jpg,painting,The Departure Of Saint Florain,2
painting::Artists2/Albrecht Altdorfer/Self Portrait 1530.jpg,painting,Self Portrait 1530,2
painting::Artists2/Albrecht Altdorfer/Portrait Of A Woman 1530.jpg,painting,Portrait Of A Woman 1530,1
painting::Artists2/Albrecht Altdorfer/Mountain Range 1530.jpg,painting,Mountain Range 1530,1
painting::Artists2/Albrecht Altdorfer/Lovers.jpg,painting,Lovers,1
painting::Artists2/Albrecht Altdorfer/Design Of A Portal Technology 1530.jpg,painting,Design Of A Portal Technology 1530,1
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1.jpg,painting,The Battle Of Issus Fragment 1,4
motif::historical-events,motif,historical-events,13
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment.jpg,painting,The Battle Of Issus Fragment,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 12.jpg,painting,The Battle Of Issus Fragment 1529 12,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 11.jpg,painting,The Battle Of Issus Fragment 1529 11,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 10.jpg,painting,The Battle Of Issus Fragment 1529 10,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 9.jpg,painting,The Battle Of Issus Fragment 1529 9,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 8.jpg,painting,The Battle Of Issus Fragment 1529 8,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 7.jpg,painting,The Battle Of Issus Fragment 1529 7,2
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 6.jpg,painting,The Battle Of Issus Fragment 1529 6,2
motif::castles-and-fortresses,motif,castles-and-fortresses,14
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 5.jpg,painting,The Battle Of Issus Fragment 1529 5,4
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 4.jpg,painting,The Battle Of Issus Fragment 1529 4,3
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 3.jpg,painting,The Battle Of Issus Fragment 1529 3,5
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 2.jpg,painting,The Battle Of Issus Fragment 1529 2,4
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529 1.jpg,painting,The Battle Of Issus Fragment 1529 1,2
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus Fragment 1529.jpg,painting,The Battle Of Issus Fragment 1529,2
painting::Artists2/Albrecht Altdorfer/The Battle Of Issus 1529.jpg,painting,The Battle Of Issus 1529,3
painting::Artists2/Albrecht Altdorfer/Danube Landscape Near Regensburg With The Scarecrow Hill.jpg,painting,Danube Landscape Near Regensburg With The Scarecrow Hill,1
painting::Artists2/Albrecht Altdorfer/Susanna In The Bath 1526.jpg,painting,Susanna In The Bath 1526,1
painting::Artists2/Albrecht Altdorfer/Overall Sketch Of The Picture Susanna And The Elders 1526.jpg,painting,Overall Sketch Of The Picture Susanna And The Elders 1526,1
painting::Artists2/Albrecht Altdorfer/Mary In Glory 1526.jpg,painting,Mary In Glory 1526,2
painting::Artists2/Albrecht Altdorfer/Crucifixion 1526.jpg,painting,Crucifixion 1526,5
motif::Crucifixion,motif,Crucifixion,71
motif::Calvary/Golgotha,motif,Calvary/Golgotha,20
painting::Artists2/Albrecht Altdorfer/Calvary 1526.jpg,painting,Calvary 1526,5
painting::Artists2/Albrecht Altdorfer/Nativity 1525.jpg,painting,Nativity 1525,3
painting::Artists2/Albrecht Altdorfer/Mary With The Child 1525.jpg,painting,Mary With The Child 1525,2
painting::Artists2/Albrecht Altdorfer/The Large Spruce 1522.jpg,painting,The Large Spruce 1522,2
motif::cliffs-and-rocks,motif,cliffs-and-rocks,13
painting::Artists2/Albrecht Altdorfer/Madonna Beautiful Maria Of Regensburg 1522.jpg,painting,Madonna Beautiful Maria Of Regensburg 1522,2
painting::Artists2/Albrecht Altdorfer/Alpine Landscape With Church 1522.jpg,painting,Alpine Landscape With Church 1522,1
painting::Artists2/Albrecht Altdorfer/The Beautiful Virgin Of Regensburg 1520.jpg,painting,The Beautiful Virgin Of Regensburg 1520,2
painting::Artists2/Albrecht Altdorfer/Christ Taking Leave Of His Mother 1520.jpg,painting,Christ Taking Leave Of His Mother 1520,4
painting::Artists2/Albrecht Altdorfer/Christ On The Cross.jpg,painting,Christ On The Cross,5
painting::Artists2/Albrecht Altdorfer/Birth Of Mary.jpg,painting,Birth Of Mary,3
painting::Artists2/Albrecht Altdorfer/Beautiful Mary In The Church 1519.jpg,painting,Beautiful Mary In The Church 1519,2
painting::Artists2/Albrecht Altdorfer/Resurrection Of Christ.jpg,painting,Resurrection Of Christ,3
painting::Artists2/Albrecht Altdorfer/Passion Of Christ 3.jpg,painting,Passion Of Christ 3,4
painting::Artists2/Albrecht Altdorfer/Landscape With A Footbridge.jpg,painting,Landscape With A Footbridge,1
painting::Artists2/Albrecht Altdorfer/The Flagellation Of Christ 1518.jpg,painting,The Flagellation Of Christ 1518,3
painting::Artists2/Albrecht Altdorfer/Florian Result Scenes For Legend Of St Florian 1518.jpg,painting,Florian Result Scenes For Legend Of St Florian 1518,3
painting::Artists2/Albrecht Altdorfer/Entombment Of Christ 1518.jpg,painting,Entombment Of Christ 1518,4
painting::Artists2/Albrecht Altdorfer/Communion Of The Apostles 1518.jpg,painting,Communion Of The Apostles 1518,2
painting::Artists2/Albrecht Altdorfer/Passion Of Christ 4.jpg,painting,Passion Of Christ 4,4
painting::Artists2/Albrecht Altdorfer/Passion Of Christ 2.jpg,painting,Passion Of Christ 2,4
painting::Artists2/Albrecht Altdorfer/Passion Of Christ.jpg,painting,Passion Of Christ,4
painting::Artists2/Albrecht Altdorfer/Recover The Body Of St Sebastian 1516.jpg,painting,Recover The Body Of St Sebastian 1516,2
painting::Artists2/Albrecht Altdorfer/Martyrdom Of St Sebastian 1516.jpg,painting,Martyrdom Of St Sebastian 1516,3
painting::Artists2/Joachim Patinir/Rocky Landscape With Saint Jerome.jpg,painting,Rocky Landscape With Saint Jerome,2
painting::Artists2/Hans Baldung/Mucius Scaevola 1531.jpg,painting,Mucius Scaevola 1531,1
painting::Artists2/Hans Baldung/Hercules And Antaeus 1531.jpg,painting,Hercules And Antaeus 1531,1
painting::Artists2/Hans Baldung/Adam And Eve 1531.jpg,painting,Adam And Eve 1531,2
painting::Artists2/Hans Baldung/Western Stained Glass Window In The Stürzel Family Chapel.jpg,painting,Western Stained Glass Window In The Stürzel Family Chapel,3
painting::Artists2/Hans Baldung/Stained Glass Windows In The Stürzel Family Chapel.jpg,painting,Stained Glass Windows In The Stürzel Family Chapel,4
painting::Artists2/Hans Baldung/Amur.jpg,painting,Amur,2
painting::Artists2/Hans Baldung/Resting Couple 1530.jpg,painting,Resting Couple 1530,1
painting::Artists2/Hans Baldung/Pyramus And Thisbe.jpg,painting,Pyramus And Thisbe,1
painting::Artists2/Hans Baldung/Portrait Of A Lady 1530.jpg,painting,Portrait Of A Lady 1530,1
painting::Artists2/Hans Baldung/Hercules And Antaeus 1.jpg,painting,Hercules And Antaeus 1,1
painting::Artists2/Hans Baldung/Hercules And Antaeus.jpg,painting,Hercules And Antaeus,1
painting::Artists2/Hans Baldung/Family Coat Of Arms Baldung 1530 1.jpg,painting,Family Coat Of Arms Baldung 1530 1,1
painting::Artists2/Hans Baldung/Family Coat Of Arms Baldung 1530.jpg,painting,Family Coat Of Arms Baldung 1530,1
painting::Artists2/Hans Baldung/Woman With Cat Allegory Of Musik 1529.jpg,painting,Woman With Cat Allegory Of Musik 1529,3
painting::Artists2/Hans Baldung/Prudence 1529.jpg,painting,Prudence 1529,2
painting::Artists2/Hans Baldung/Self Portrait 1526.jpg,painting,Self Portrait 1526,2
painting::Artists2/Hans Baldung/Coat Of Arms Basler Adelberg Iii Of Bear Rock Lord Arisdorf 1526.jpg,painting,Coat Of Arms Basler Adelberg Iii Of Bear Rock Lord Arisdorf 1526,1
painting::Artists2/Hans Baldung/Adam And Eve 1524.jpg,painting,Adam And Eve 1524,2
